mean_oa,median_oa,mean_ad,median_ad,mean_ac,median_ac,mean_on,median_on,sd_oa,sd_ad,sd_ac,sd_on,shape_oa,shape_ad,shape_ac,shape_on,scale_oa,scale_ad,scale_ac,scale_on,od_mean,od_median,od_sd,od_p95,oc_mean,oc_median,oc_sd,oc_p95,β_0,β_hcw,β_def,β_age,cfr_baseline,cfr_hcw_conf,cfr_nonhcw_prob,cfr_hcw_prob,in_hospital_fatality,los_mean,los_median,los_sd,los_p95
4.670417546093559,3.3713065230791224,8.147236860917781,7.339250719989048,7.868369859580445,5.349608293752397,24.912538227026083,14.875305316351145,4.423324387747636,4.489066843432657,8.057079597816847,29.130136411699795,1.1148433272286056,3.293885820312778,0.9537053609886105,0.7313932021115581,4.189303942558254,2.473442403703035,8.250315224635099,34.061757964256024,12.858448670424446,12.096157706358186,6.34698542082518,23.667607624309927,13.073051042773436,10.20094807727521,9.71902819300794,32.82833933095166,-0.8592461795447421,-1.7748517083599487,2.968058431313669,-0.48973391083915496,0.2974968644088894,0.06697591812667161,0.8917567372056566,0.5827227248601592,0.7258848037026068,8.623164135490837,7.427549486227024,6.396419785354437,19.88861899043531
3.6730108804223383,2.1657302156340186,6.9004456669965,5.806034633841606,7.218659731714395,4.954543845315407,18.455369679025754,9.733809832098792,4.342086525537511,4.844004786422278,7.307615821247386,23.786085537276563,0.7155623517631245,2.029294854240864,0.9758020515795561,0.6020042333701882,5.133040987095181,3.40041549535091,7.39766812339589,30.6565446819326,10.770559212441688,9.263125904952217,6.899727248770144,23.707176329889364,10.698457727678196,8.658385161789399,7.9643980283988345,25.575386734220768,-0.6913233581245798,-0.4302739825770466,2.393940775553483,-0.6556285547942835,0.3337387503302489,0.24571511347363065,0.8458762755875688,0.7811436413821243,0.7436564403103366,6.97696970905385,5.629025011214978,5.749642991150471,17.425928387598496
3.8601876977464045,3.1504033457566134,6.9526877128057905,5.627997440760651,6.153651750008772,3.785771527799072,18.25372298678114,11.361901526192941,2.9279654834204822,5.37339506023545,7.002801471533443,20.543200848612965,1.7381407407758307,1.674202178079212,0.7721864934971101,0.7895264548423264,2.2208717667036466,4.1528363801213715,7.969126372749489,23.11983705527198,10.567663622544483,9.63507822186528,5.919421659639087,22.77903695580737,10.254655301115271,8.101884727310884,7.891853228692061,25.522559755327155,-0.019429296947747296,-1.14734815631213,1.9668642992634169,-0.16971470252874685,0.49514282855964054,0.23743796860915983,0.8751666854789677,0.6899930580233706,0.4765374419749535,6.395257050206992,4.446613656498558,6.20696547625328,18.609505495980557
3.8369182491959,2.4589811200586045,8.500540387595136,7.606173383083189,9.34101736336296,6.954474231515625,22.871986067330592,14.723351986871924,4.194662128257874,4.827655998489321,8.445466321977303,24.8898857720507,0.8367026068619335,3.1004193429957536,1.2233228557272222,0.8444266839808303,4.585761078940967,2.7417389221232122,7.635774415258559,27.08581633103605,12.320899725559242,11.19410181135079,6.653120076953015,24.139399530548445,13.138805337253592,11.191960022045155,9.292423159189754,29.44179728447211,-0.3931834310878629,-1.0041824524100216,1.9722670707852672,-0.2639766254109262,0.40295118994478146,0.19823443868995425,0.8290746998598764,0.639893327653269,0.6871719469683137,8.48839843292221,7.375461174695219,5.518689304000959,19.194768542613545
4.137667757934972,3.0834103008804403,6.155493200500675,4.853032307788008,6.401992043541881,4.622779601371488,26.56017318306424,10.89624663200183,3.7354425601819132,5.029118321737717,6.060390394483914,39.66982728921665,1.2269506784560247,1.4981041419936314,1.1159097130494373,0.44827155905992755,3.3723179183875165,4.1088553378599775,5.737016148060231,59.25018584441027,10.243181412751968,9.033808981600554,6.002651875267889,21.41267294381507,10.24881581077928,8.973781890024267,6.835494865266738,22.16272478705398,-0.14760861612566734,-0.425306879700853,2.318830569483147,-0.2539428065071609,0.46316470324618253,0.3605643619347694,0.8976353017347107,0.8514368322808827,0.6448315900263756,6.049413171167477,4.228883629505063,6.258318909475538,17.02127600628536
4.105975430860547,3.2842250993605853,8.727350803596892,7.654099267865021,8.886991944691282,6.3832347727690335,16.119387759390925,10.9713591624522,3.2569153486781994,5.370016828372393,8.476145204228905,16.484416135965688,1.5893507491510999,2.641274709589762,1.0992913156950368,0.956202657410262,2.583429386530079,3.304219274091489,8.084291959563423,16.85771068974853,12.602001976435611,10.9826746115796,6.251568898492111,25.08772400265074,13.046229948258874,10.432015847550357,9.482166646436529,31.162392293432717,0.2565438337437699,-1.0999099247666628,2.2776913558805267,-0.3185968207238059,0.563786500591758,0.30082632028216555,0.9265072554935531,0.8075743476768195,0.5472287795436631,8.659410853627323,7.382958470382469,6.628180339355488,20.949344762994095
3.8819500571956573,3.0917331007607567,9.00847171846818,8.17709033015154,7.929729771824612,5.722268812717813,18.67495661554505,11.822306937660429,3.107052546837422,4.784443296835292,7.5134695874925805,20.67174784831993,1.5609992382348932,3.5451891798025663,1.11387308444279,0.8161402663124087,2.4868366121595225,2.541041186120811,7.119060405155067,22.882042935982895,12.702134668459662,12.009158237077342,5.4880806992010625,22.908351844149102,11.510229482250573,9.944694329556533,7.901819012062927,25.796698791919276,-0.21488161343464057,-1.1200295278205539,1.3648332655417705,-0.146238144825777,0.4464853542673346,0.20834816518124122,0.7595020858982267,0.5074799729907584,0.5721180274456594,9.283818329131792,8.050300148174513,6.731599619101466,22.42291992073403
5.288093196495472,3.910928396679594,10.315383439159199,8.02578238793122,8.012066454630165,4.85295060962993,20.64001682099441,9.979347121169809,4.831128346616725,8.64562729941397,9.249470232321793,28.162836120770237,1.1981220205447296,1.4235664115883,0.750335280939071,0.5371150453319459,4.41365161963322,7.246155398995492,10.677981774497905,38.42755290579981,15.019701401028836,12.231492580787478,9.759671134297847,35.1432642133322,13.320883065611698,11.111313783962302,10.548682709973251,32.75024380354148,0.2543170379850998,-1.1538452564653991,1.7353801497458892,0.11573795696940699,0.5632387842842851,0.2891474582702442,0.8797110977789451,0.6975908662311071,0.6226380958748899,9.841405918488157,6.9762251943599045,9.222258452292776,27.31895875045433
5.1045812670837325,3.7417905719961033,10.38711763242096,8.09262090375101,8.000489160284877,4.849959633903588,19.865767267484383,9.676210113623135,4.727047000876166,8.683466496908366,9.229152922542532,26.98315076580706,1.1661123737263375,1.4308820444125996,0.7514661078285692,0.542032549034273,4.377435127261305,7.25924102058674,10.646506977411171,36.65050614188902,15.89442739386256,13.889289045225631,9.40209916796482,32.836691231185966,14.264047335010442,11.37540016977198,11.478986579080827,37.468387254682554,0.2884399307258114,-1.2430700599446194,1.705053705403253,0.1383602416659324,0.5716141593179694,0.2779546195842678,0.8801122572080763,0.6792709872997967,0.6777609004722294,9.213248835516676,6.821631170422254,8.4452138127613,24.688266951250966
4.031960029889232,3.1269927604159458,9.576859380939839,8.369483620364617,6.801293193365295,4.88536714164482,16.63219247345752,9.543463198467682,3.3995232073696617,5.968739896036418,6.486456040289674,20.11458460853961,1.4066835724994184,2.5744289692276454,1.0994311452901104,0.683717770469585,2.8662878480376217,3.7199936356422345,6.1861929439615935,24.32610821572524,13.634702643966275,12.775961637973092,6.735860361431944,26.223297205112658,10.65850811316766,9.054680008400297,7.115454462511126,23.289926534651784,-0.14191702917372537,-1.179646733719393,1.5142146340908313,-0.36554509633532184,0.46458017034996485,0.21055824173444873,0.7977511125835742,0.5480143078923624,0.5742026013273938,8.42925319194869,6.956580269570263,6.3546734380888,20.8226165115146
